content,title,url 
作为AI手机领跑者的华为荣耀，旗下年度美学旗舰荣耀10于4月19日在上海发布，于AI摄影功能上带来重大突破，成为年轻族群的潮流标签。华为荣耀年度旗舰发布会国美网上商城同步进行，4 月19日到4月2,华为荣耀10国美首发 4月27日全渠道开抢,http://www.chinanews.com/it/2018/04-24/8498650.shtml
互联网进入下半场，一些类型的经济模式正在逐渐露出底裤。3月底摩拜卖身美团，在给大家贡献无数段子的同时，也引来旁观者或参与者的阵阵唏嘘。　　一项数据显示，仅2017年，共享单车企业融资总额就达到2,互联网进入下半场 区块链赋予互联网创造价值,http://www.chinanews.com/it/2018/04-24/8498999.shtml
福州4月24日电 (记者 龙敏)首届数字中国建设峰会上，“5G”再度成为热门话题。多家中国企业发布新产品、新应用，加速向5G演进。　　中国工业和信息化部信息通信发展司司长闻库在峰会上表示，目前,综述：中国企业加速向5G演进,http://www.chinanews.com/it/2018/04-24/8498974.shtml
(经济观察)中国三大通信运营商推进数字中国建设各亮“绝招”　　福州4月24日电 (记者 龙敏)在4月22日至24日于福州举行的首届数字中国建设峰会上，浪潮集团董事长兼CEO孙丕恕认为，云服务运,中国三大通信运营商推进数字中国建设各亮“绝招”,http://www.chinanews.com/it/2018/04-24/8499063.shtml
4月19日，2018全球旅游目的地营销峰会暨世界文化旅游大会启动仪式在十三朝古都西安隆重举行，大会由陕西省人民政府指导，西安市人民政府主办，携程集团等各政府及委员会联合举办。会议有来自加拿大旅游局,世界文化旅游大会 道控解读AI旅游场景,http://www.chinanews.com/it/2018/04-24/8499035.shtml
福州4月24日电 (记者 龙敏)24日上午，首届数字中国建设峰会在福州闭幕。数字中国研究院、数字中国核心技术产业联盟也发起成立。　　中国科学技术部原部长、中国科学院院士徐冠华认为，数字中国研究,首届数字中国建设峰会在福州闭幕 取得丰硕成果,http://www.chinanews.com/it/2018/04-24/8499088.shtml
杭州4月24日电(张煜欢)24日，2018年度电子商务领域专利执法维权推进会暨“雷霆”专项行动启动仪式在浙江杭州举行，再次吹响电商领域专利维权号角。据浙江省知识产权局副巡视员杨春民介绍，2017,浙江再启“雷霆”专项行动 剑指电商领域专利维权,http://www.chinanews.com/it/2018/04-25/8499427.shtml
广州4月24日电 (沈钊)24日，华南师范大学附属中学科大讯飞人工智能创新实验室启动，该校信息技术学科教师黄秉刚现场向学生们教授了第一节人工智能课程，学生们在课上亲自动手，训练人工智能软件认识、,人工智能授课实验室在华南师范大学附属中学启用,http://www.chinanews.com/it/2018/04-24/8499265.shtml
客户端北京4月25日电(记者 吴涛)25日，国家互联网应急中心发布的一份报告指出，数字货币市场的“繁荣”，直接带来了2017年勒索软件、挖矿木马的增长，且增长势头在2018年延续。　　报告指出,数字货币“繁荣”带来勒索软件暴增：一年新增近4万个,http://www.chinanews.com/it/2018/04-25/8499685.shtml
南宁4月24日电 (钟建珊 蒋雪林)中国工业和信息化部副部长陈肇雄24日在南宁表示，中国工业信息安全面临“内忧外患”严峻形势，国内工业领域已成为黑客攻击的主要目标，中国将加快建设全国在线监测网络,频遭黑客攻击 中国发力提升工业信息安全,http://www.chinanews.com/it/2018/04-24/8499108.shtml
北京4月25日电 (记者 刘育英  梁婷)中国工业和信息化部25日透露，国家集成电路产业投资基金第二期正在募集资金，欢迎各方企业参与。　　工业和信息化部总工程师、新闻发言人陈因25日在国务院新,工信部：欢迎各方企业参与国家集成电路产业投资基金第二期,http://www.chinanews.com/it/2018/04-25/8499908.shtml
福州4月25日电 (记者 林春茵)5G时代要来了。无论是首届数字中国建设峰会上政商学界人士的演讲，还是首届数字中国建设成果展览会的展示，都给市场带来新的期待。　　首届数字中国建设成果展览,中国5G发展：是开放的，不是封闭的,http://www.chinanews.com/it/2018/04-25/8499694.shtml
4月25日电 4月24日，第二届“中文域名创新应用论坛”在北京举行。十余家中文域名注册局、近百家注册商代表以及来自海峡两岸以及新加坡的专家，发出联合倡议，呼吁浏览器、及时通讯、搜索引擎、电子邮箱,第二届中文域名创新应用论坛在京举办,http://www.chinanews.com/it/2018/04-25/8499679.shtml
福州4月22日电 (记者 龙敏)腾讯董事会主席兼首席执行官马化腾22日在福州指出，数字中国建设是一个时代的变革与机遇，它需要我们实现核心技术的突破，让数字创新深入各行各业，让更多的人能够跨过数字,马化腾：以“数字工匠精神”助力数字中国建设,http://www.chinanews.com/it/2018/04-22/8497276.shtml
黑客少年李某某从小酷爱钻研黑客技术，发现多家网络公司服务器漏洞，遂编写程序代码非法获取网络公司用户信息，并在网上炫耀，被网络黑产公司以500元月薪廉价雇用，售卖大量公民个人信息，最终被抓获。昨天下,黑产公司窃取信息上亿条 17岁黑客窃取数据被抓获,http://www.chinanews.com/it/2018/04-25/8499894.shtml
杭州4月21日电 (赵小燕 黄慧)600年前，海上“丝绸之路”途经马来西亚。2017年3月，随着阿里巴巴倡导的eWTP首个海外站点落户马来西亚，一条架在网上的“数字丝绸之路”也从马来西亚开始。在,两代华裔经商变迁：从奔波参展到赶“数字丝绸之路”,http://www.chinanews.com/it/2018/04-22/8497168.shtml
福州4月22日电 (记者 龙敏)首届数字中国建设峰会22日在福州启幕。值此之际，福州市官方出台七条措施加快数字经济发展。　　官方表示，要推动数字技术与实体经济深度融合，鼓励产业落地、市场开放，,福州七条措施加快数字经济发展,http://www.chinanews.com/it/2018/04-22/8497236.shtml
福州4月22日电 (彭莉芳)新大陆科技集团CEO王晶22日在福州表示，只有当公民拥有了真实的数字身份，才能在数字世界畅行无阻，准确高效地行使自己的职责、权利和义务，包括办事“一趟不用跑”。,王晶：公民拥有真实“数字身份”才能畅行“数字世界”,http://www.chinanews.com/it/2018/04-22/8497382.shtml
福州4月22日电 (记者 龙敏)中国渐入“刷脸”时代。在22日上午于福州开幕的首届数字中国建设峰会上，参会者有了这样的一个清晰认知。　　当天上午，福州海峡国际会展中心，由于新采用了人脸识别系统,首届数字中国建设峰会：中国渐入“刷脸”时代,http://www.chinanews.com/it/2018/04-22/8497279.shtml
福州4月22日电 (记者 龙敏)首届数字中国建设峰会22日下午举办首场分论坛，聚焦“中国智慧社会发展和展望”。　　中国工业和信息化部副部长陈肇雄在致辞中表示，聚焦智慧社会、智能产业发展前沿领域,首届数字中国建设峰会聚焦智慧社会发展,http://www.chinanews.com/it/2018/04-22/8497443.shtml
北京4月22日电 (记者 杜燕)来自北京、上海、新疆、湖南、广西、辽宁等地初一至高三的45名预赛成绩优异的中学生选手在北京进行线下终极PK，赛出一名一等奖、五名二等奖以及十名三等奖。　　今天，,多地中学生在京PK网络安全技术 展示编程等实力,http://www.chinanews.com/it/2018/04-22/8497310.shtml
重庆4月23日电(记者 张燕)如果不亲临活动现场，你无法想象5G已经从理想走进现实，智能灯杆、智慧烟感、智能井盖、5G无人机、机械手臂、智能眼镜等5G应用，几乎覆盖了生活中的每一个角落。　　2,重庆首张5G试验网开通 1秒钟可下载2小时高清电影,http://www.chinanews.com/it/2018/04-23/8497993.shtml
4月23日电  日前，第八届香港科大百万奖金国际创业大赛北京赛区的赛事在北京正式启动，将从全球范围内征集智能机器人领域的创业计划，并最终臻选出10个好创意进行孵化。　　本届香港科大百万奖金国际,2018香港科大百万创业大赛启动 聚焦AI机器人领域,http://www.chinanews.com/it/2018/04-23/8497981.shtml
2018开春，来自文化娱乐行业的所有数据和现象都表明，浙江瀚叶股份有限公司(以下简称“瀚叶股份”)实施文化娱乐转型的决定是正确的。至少在制定决策的当时，是有远见的。　　2017年3月，瀚叶,上市企业转型文化娱乐：深挖IP大数据,http://www.chinanews.com/it/2018/04-23/8498146.shtml
福州4月23日电 (闫旭)150多年前，福建船政诞生于福州马尾，开启了中国近代工业化先河。如今，伴随网络强国、数字中国和智慧社会建设的兴起，福州市发力追逐数字时代的创新梦想。　　在正于福州举行,经济观察：福州争当数字中国建设先行军,http://www.chinanews.com/it/2018/04-23/8498188.shtml
福州4月23日电 (记者 龙敏)首届数字中国建设峰会数字经济分论坛23日在福州举办，与会人士均认为，中国数字经济前景广阔。　　中国国家发展和改革委员会高技术产业司巡视员伍浩在致辞中表示，数字经,综述：中国数字经济前景广阔,http://www.chinanews.com/it/2018/04-23/8498305.shtml
福州4月23日电 (记者 龙敏)浪潮集团董事长兼CEO孙丕恕23日在福州表示，计算平台和数据平台将成为城市的基础设施，云服务运营商、大数据运营商和智慧城市运营商将共同构成未来新型智慧城市的“三大,孙丕恕：云服务、大数据、智慧城市新三大运营商引领城市发展,http://www.chinanews.com/it/2018/04-23/8498330.shtml
福州4月23日电 (记者 林春茵)互联网+医疗在中国发展方兴未艾，23日在福州持续举行的首届数字中国建设峰会聚焦健康医疗大数据，解码智慧医疗发展之路的三个关键词：隐私保护、民众获得感及跨界联合创,数字经济业界聚焦健康医疗大数据应用：隐私、获得感、联合创新,http://www.chinanews.com/it/2018/04-23/8498288.shtml
今天，由中央网信办、国家发改委、工信部和福建省人民政府共同主办的首届数字中国建设峰会和成果展览会在福州海峡国际会展中心正式拉开帷幕。24个国家部委、22个省(区、市)、多家大型央企以及BAT,大唐网络参加首届数字中国建设成果展览会,http://www.chinanews.com/it/2018/04-23/8498360.shtml
开年以来，一股由“三点钟无眠”群刮起的风潮点燃了人们对于数字加密货币的热情，区块链一时成了街头巷议的热门词，不难理解，在决策偏好上，大多数人习惯关注一级(短期)的直接结果，忽视二级、三级(相对长期,区块链应用场景落地引关注 或成未来投资新方向,http://www.chinanews.com/it/2018/04-23/8498120.shtml
北京4月25日电 (记者 梁婷 刘育英)中国工业和信息化部总工程师、新闻发言人陈因25日在国新办举行的新闻发布会上透露，中国4G用户达10.5亿户。　　据工信部发布的数据显示，截至2018年一,中国4G用户达10.5亿 今年将如期取消流量“漫游费”,http://www.chinanews.com/it/2018/04-25/8499959.shtml
据Gartner最新发布的报告显示，2017年全球公有云服务市场规模达到1535亿美元，预计2018年将同比增长21.4%，达到1864亿美元，云计算正迎来爆发期。然而，在当前激烈的市场竞争格局下,云行业呼唤统一标准 金山云三维度支招,http://www.chinanews.com/it/2018/04-24/8499307.shtml
不仅是钱的事。　　5G发展不断迎来新利好。　　24日，发改委消息，5G移动通信频率占用费“”。可以简单理解为，国家鼓励5G技术发展，在政策层面给予了优惠。　　接下来的问题，5G对老百,想换5G手机？且慢！看完这篇文章再说,http://www.chinanews.com/it/2018/04-24/8499306.shtml
北京4月24日电(记者 吴涛)移动互联网时代，以微信为代表的社交平台所具有的丰厚、优质的流量资源已成为众多品牌商家必争之地。但如何才能深化流量经营与转化呢，很多品牌商不得要领。　　针对微信这一,不止在微信里做生意 京东还要帮助商家搭建小程序,http://www.chinanews.com/it/2018/04-24/8499317.shtml
武汉4月25日电 (马芙蓉 吴江龙)25日，小米公司与武汉大学签署人工智能联合实验室共建协议。双方将发挥各自优势，在人工智能领域开展长期战略合作。　　根据协议，小米公司承诺先期为联合实验室提供,武汉大学和小米公司合作共建人工智能联合实验室,http://www.chinanews.com/it/2018/04-25/8499951.shtml
杭州4月25日电 (赵小燕)在25日召开的第十四届中国国际动漫节启动仪式上，淘宝网与中国国际动漫节展办正式签订战略合作协议。未来，双方将打造“永不落幕的动漫节”，共同探索和推动“国漫新零售”商业,淘宝将打造国内首个“动漫产业带” 孵化优质IP,http://www.chinanews.com/it/2018/04-25/8500081.shtml
长沙4月25日电 (记者 唐小晴)中国首届工业APP百万大奖赛25日在此间启动。大赛面向企业、团队及个人公开征集基于物联网的新型工业APP或算法模型，主题是“根植中国·云上制造”。　　赛事由长,中国首届工业APP百万大奖赛在长沙举行,http://www.chinanews.com/it/2018/04-25/8499964.shtml
北京4月25日电 (记者 刘育英)4月25日，在北京举行的华为全球金融峰会上，华为与全球咨询与服务机构IDC联合首发《数字化引领银行业》白皮书。白皮书指出，下一波银行业的变革将从“全联接”的银行,华为与IDC发布白皮书：未来银行将转型全联接平台,http://www.chinanews.com/it/2018/04-25/8500080.shtml
北京4月26日电 (郑嘉伟)“截至2017年12月底，全国实体经济上网服务场所有14.7万家，比去年少1万家；去年行业实现营收708亿元(人民币，下同)，同比下降4.32%；但数据下滑是政策放开,中国互联网上网服务行业协会：网吧转型初见成效,http://www.chinanews.com/it/2018/04-26/8500903.shtml
北京4月26日电 (记者 刘育英)4月26日是第18个世界知识产权日，在2018中国网络版权保护大会上，中国移动咪咕公司与国家版权局版权管理司正式签署《网络版权保护合作备忘录》，就共同打击网络侵,中国移动联手国家版权局开展三方面合作,http://www.chinanews.com/it/2018/04-26/8500871.shtml
北京4月26日电 (记者 刘育英)近日，西电捷通与索尼的WAPI专利维权案做出终审判决，西电捷通胜诉，这是中国企业作为标准必要专利权人起诉外国公司的首个判例，是我国严格知识产权保护的里程碑事件。,WAPI产业联盟秘书长：西电捷通胜诉索尼的三点启示,http://www.chinanews.com/it/2018/04-26/8500927.shtml
在电子制造业领域影响力广泛的专业精品展会——第二十八届中国国际电子生产设备暨微电子工业展(NEPCON China 2018)于2018年4月24日在上海世博展览馆盛大开幕。　　作为行业久富盛誉,畅享电子制造产业盛宴 NEPCON China 上海展开幕,http://www.chinanews.com/it/2018/04-25/8500167.shtml
重庆4月26日电 (记者 刘贤)2018年中国联通合作伙伴大会暨通信信息终端交易会26日在重庆召开。联通与合作方共同开启“智慧联盟”，促进业态发展。会上，政企界人士对产业生态打造各抒己见。,联通启动“智慧联盟” 政企界共论产业生态打造,http://www.chinanews.com/it/2018/04-26/8500991.shtml
杭州4月26日电(见习记者 周禹龙)当前，全球范围内新一轮科技革命和产业变革蓬勃兴起，工业互联网已日益成为新工业革命的关键支撑和智能制造的重要基石。26日，“2018中国工业大数据大会·钱塘峰会,中国工业大数据大会召开 十大创新成果助实体经济变革,http://www.chinanews.com/it/2018/04-26/8500931.shtml
4月27日电 北京时间4月27日(美国东部时间4月26日)，百度公布了2018年第一季度未经审计的财务报告。本季度百度营收为209亿元人民币(约合33.3亿美元)，同比增长31%。净利润67亿人,百度公布2018年Q1财报 百度AI“引擎”动力十足,http://www.chinanews.com/it/2018/04-27/8501466.shtml
杭州4月26日电(胡哲斐)当前，全球新一代信息产业正处于加速变革期。工业互联网作为新一代信息技术与制造业深度融合的产物，日益成为新工业革命的关键支撑和深化“互联网+先进制造业”的重要基石，对未来,2018中国工业大数据大会把脉工业互联网“新风向”,http://www.chinanews.com/it/2018/04-26/8500979.shtml
昨天，“2018中国工业大数据大会·钱塘峰会暨浙江省工业互联网推进大会”在杭州国际博览中心召开，传化集团有限公司董事长徐冠巨、西子联合控股集团董事长王水福、中国信息通信研究院总工程师余晓晖、中控科,工业操作系统supOS有望今夏应用,http://www.chinanews.com/it/2018/04-27/8501720.shtml
据市场研究公司IHS Markit报告，2015年，UHD产品在60英寸或更大尺寸电视面板市场份额为60%，2016年增长到85%，2017年增长到96%。2018年UHD产品的份额预计将跃升至9,浅析2018年中国4K8K显示面板发展趋势,http://www.chinanews.com/it/2018/04-27/8501980.shtml
4月27日电 26日，云从科技人脸识别技术正式落地广州白云国际机场，携手中国民航信息集团与厦门凯亚在T2航站楼推出智慧机场管理系统，并已应用于安检和登机口，不仅能全面简化乘机流程，还能有效地提高,云从科技人脸识别启用 白云机场打造无纸化登机,http://www.chinanews.com/it/2018/04-27/8501483.shtml
4月26日，在浪潮云数据中心合作伙伴大会IPF2018上，浪潮发布全新AI品牌TensorServer，明确传递浪潮对AI业务的决心与愿景。会上，浪潮还启动推动AI新生态建设的T计划，并与科大讯飞,计算点亮AI 全新AI品牌TensorServer发布,http://www.chinanews.com/it/2018/04-27/8501711.shtml
本报记者 任明杰　　近日，如何实现核心技术的突围，解决我国集成电路产业“卡脖子”问题引发各方热议。在有关部门明确表示将加快发展我国集成电路产业的同时，阿里巴巴、格力电器等企业日前也纷纷宣布进军或,评论：集成电路产业突围要准备“打持久战”,http://www.chinanews.com/it/2018/04-28/8502206.shtml
4月28日电 十年，你的生活因科技将产生怎样的改变？蒲慕明说，十年后，人们将可以随意控制自己的睡眠——当然不是通过安眠药。鲁白说，十年之内，人类将找到治疗老年痴呆的办法。萧泓说，十年之内，人们将,全球移动互联网大会举行 科学科技科幻引爆会场,http://www.chinanews.com/it/2018/04-28/8502306.shtml
今天(28日)，中国科学院国家天文台发布消息，世界最大单口径球面射电望远镜(FAST)取得了观测研究的新突破——FAST于2018年2月27日首次发现了一颗毫秒脉冲星，并得到国际认证，这也是FAS,FAST观测研究获新突破：首次发现并认证毫秒脉冲星,http://www.chinanews.com/it/2018/04-28/8502279.shtml
4月26日，酷开网络科技有限公司CEO王志国宣布，公司将正式剥离电视业务，专注构建开放统一的超级智能系统生态，挖掘大屏商业价值。接下来，基于TVOS，融合酷开 OS和百度Duer OS，将自有资源,酷开宣布剥离电视业务 探索大屏广告新模式,http://www.chinanews.com/it/2018/04-28/8502330.shtml
"2018年4月26日，为期3天的第二十八届中国国际电子生产设备暨微电子工业展(NEPCON China 2018)在上海世博展览馆圆满谢幕。本届展会展览面积达35,000平方米。三天展期内，",筑梦智能制造 NEPCON China 2018上海展圆满谢幕,http://www.chinanews.com/it/2018/04-27/8501983.shtml
4月28日电 备受关注的GMIC(全球移动互联网大会)北京2018刚刚落下帷幕，此次大会的主题为“AI”生万物。致力于打造智能语音对话客服机器人，实现传统呼叫中心客户服务智能升级的创新型智能公司,灵伴即时服务GMIC 初显会议智能客服优势,http://www.chinanews.com/it/2018/04-28/8502286.shtml
4月26日，清华大学教授段路明正在实验室里指导实验。 清华大学供图　　　　薛定谔的猫、爱因斯坦和波尔的辩论……100多年前科学家把量子力学带进大众视野，从此对于量子力学的探索就伴随着人类社会的每一,清华首次实现25个量子接口之间量子纠缠 刷新纪录,http://www.chinanews.com/it/2018/05-01/8503471.shtml
如果要在浩瀚的宇宙中寻找一颗与地球最相近的行星，恐怕人们首先想到的都会是火星。这兄弟俩长得太像了——同样有高山、峡谷，同样是四季分明，甚至连一天的长短都差不多。因此，人们探测火星的脚步,“洞察”号探测器整装待发 火星有多少未解之谜,http://www.chinanews.com/it/2018/05-03/8504746.shtml
4月24日，国家工业与信息化部正式公示了“2017大数据优秀产品和应用解决方案案例”名单，云从科技“安防火眼大数据平台”成功入选。　　云从科技研发的“安防火眼大数据平台”，从全国1000多家参评,云从科技入选“2017大数据优秀应用解决方案”,http://www.chinanews.com/it/2018/04-28/8502498.shtml
利润为138.22亿美元，同比增长25%；苹果未公布iPhone X销量，有分析称iPhone X库存高企　　北京时间5月2日早间，美股收盘后，苹果公布了截至2018年3月31日的第二财,苹果财报亮眼iPhone X销量成谜 有分析称其库存高企,http://www.chinanews.com/it/2018/05-03/8504731.shtml
在移动互联网时代，自媒体产业快速增长，创业者通过生产高质量的内容获取粉丝和阅读量，再通过广告、电商等手段变现获利。由于原创内容稀缺，有人便动起了歪脑筋，一条伪原创生产链悄然形成。　　前不久，记者,伪原创变换段落照搬逻辑 反“洗稿”大旗谁来扛,http://www.chinanews.com/it/2018/05-02/8504115.shtml
5月3日电  5月2日，由包括百度、谷歌、斯坦福大学、哈佛大学在内的多家企业和高校联合发布了一套用于测量和提高机器学习软硬件性能的国际基准MLPerf。其巨大的学术和产业价值获业界肯定，被认为不,百度谷歌等联合推出机器学习基准 加速全球AI软硬件发展,http://www.chinanews.com/it/2018/05-03/8504906.shtml
新京报讯 (记者马婧)5月2日，工信部网站发布了《关于贯彻落实<推进互联网协议第六版(ipv6)规模部署行动计划>的通知》，通知鼓励典型行业、重点工业企业开展工业互联网IPv6网络化改造，创新工业,工信部：今年底移动互联网IPv6用户不少于5000万,http://www.chinanews.com/it/2018/05-03/8504829.shtml
本报记者 谷业凯　　习近平总书记在致首届数字中国建设峰会的贺信中指出，当今世界，信息技术创新日新月异，数字化、网络化、智能化深入发展，在推动经济社会发展、促进国家治理体系和治理能力现代化、满足人,云计算让服务触手可及——看云平台如何改变你我生活,http://www.chinanews.com/it/2018/05-03/8504843.shtml
吴黎华　　近期，整个社会对于在以集成电路产业为代表的高科技领域掌握核心技术和自主创新的必要性和紧迫性，形成了高度共识，但也有一些急于求成而忽视市场规律的声音出现。当前，迫切需要明确政府力量在培育,高新技术产业需摒弃大干快上、全面赶超的狂热思维,http://www.chinanews.com/it/2018/05-03/8504984.shtml
近年来，半导体行业总是笼罩在摩尔定律难以为继的阴霾之下。但北京大学物理学院研究员吕劲团队与杨金波、方哲宇团队最新研究表明，新型二维材料或将续写摩尔定律对晶体管的预言。他们在预测出“具有蜂窝状,新型二维材料续写摩尔定律对晶体管预言,http://www.chinanews.com/it/2018/05-03/8504953.shtml
据媒体报道，工业和信息化部4月28日发布公告，决定自今年5月1日起，将移动通信转售业务由试点转为正式商用。符合条件的民营、国有和外资企业，均可申请经营移动通信转售业务。这意味着，经过四年多的试点，,“民资入电信业”让竞争带来更多实惠,http://www.chinanews.com/it/2018/05-03/8505181.shtml
声音也能返老还童？当垂垂老矣语音混沌时，借助受损语音修复技术就能让声音完美再现，重返青春。记者近日从天津大学获悉，该校自动化与信息工程学院张涛副教授带领团队，在音视频智能分析中实现重大突破，,音视频智能分析 新技术让声音“返老还童”,http://www.chinanews.com/it/2018/05-03/8505048.shtml
5月3日电  显示技术不断革新，量子点技术近年快速发展、日趋成熟，以三星和TCL为代表的量子点电视正成为市场上不可忽视的重要力量。4月25日，由中国电子商会、彩电技术创新联盟联合举办的“量点升级,以“10力”鉴不凡 三星QLED电视新品闪耀量子点论坛,http://www.chinanews.com/it/2018/05-03/8505242.shtml
4月26日，IPF18浪潮云数据中心合作伙伴大会在北京雁栖湖举行，中国工程院院士、浪潮集团执行总裁王恩东在大会演讲时指出，智慧计算的发展为浪潮提供了难得的产业机遇，未来五年浪潮的目标是建立全球化的,王恩东：智慧计算是未来主要的计算形态,http://www.chinanews.com/it/2018/05-03/8505234.shtml
华为轮值董事长徐直军　　经济日报-中国经济网4月17日讯 4月17日，华为轮值董事长徐直军在2018华为全球分析师大会上，回应了麒麟芯片、5G等一系列外界关心的话题。　　　　华为自主研发了麒麟,华为轮值董事长徐直军回应外界关心的华为五大问题,http://www.chinanews.com/it/2018/04-17/8493222.shtml
羊城晚报记者 马化展　　苹果安卓不同命。近日，记者测试发现，一些直播、音乐、视频APP会员收费，苹果端及安卓端存在30%左右的差价，苹果渠道价格往往高于安卓渠道。有业内人士表示，这与苹果对应用内,两类手机收费不同 你用苹果手机多付了多少钱？,http://www.chinanews.com/it/2018/05-03/8505215.shtml
4月17日电 日前，联想扬天推出V530s 14英寸笔记本(以下简称扬天V530s)，凭借高效强劲的性能体验和出色的细节设计，力求助力职场新青年迅速转变职场新身份，提升工作效率，提高个人能力，获,联想扬天V530s笔记本上市 为职场新青年冲刺加持,http://www.chinanews.com/it/2018/04-17/8492981.shtml
4月17日电   近年来，随着中国移动游戏市场的高速发展，中国自主研发移动游戏在品质和玩法上也有了较大飞跃，产品品牌影响力在国际上逐渐提升。目前，中国已成为游戏输出大国，大、中、小公司分别以不同,中国游戏出海成果显著 盛大游戏《龙之谷手游》被热捧,http://www.chinanews.com/it/2018/04-17/8493014.shtml
杜远　　2017年9月，西安创业咖啡街区迎来了该市首家“IC咖啡”，慕名而来熙熙攘攘的顾客中，多是集成电路行业的圈内人，这不仅是一家咖啡馆，还是一个专注集成电路产业链的服务平台，某种意义上,西安“芯”路：引进“头马”，驱动“雁阵”,http://www.chinanews.com/it/2018/04-16/8491923.shtml
4月18日电 “天下风云出我辈，一入江湖岁月催。”黄霑的一句诗道尽江湖侠气。在书中、电视剧中，乃至游戏中，每一片江湖都有它决然不同的风格与特色，4月17日App Store首发、18日安卓全面发,烈火如歌手游发布 打造独属于玩家的燃情江湖,http://www.chinanews.com/it/2018/04-18/8494050.shtml
2017年9月21日，安徽省阜阳市公安局网络安全保卫支队的民警在该市清河广场上设立的咨询台前向群众讲解如何应对常见网络安全风险。王 彪摄(人民视觉)　　最近，脸书掌门人扎克伯格一点都不好受。在国,新技术孕育新风险 今天个人该怎样保护隐私,http://www.chinanews.com/it/2018/04-16/8491840.shtml
绍兴4月16日电(徐瀚文)能够在火场冲锋陷阵的消防机器人、小巧轻便且带照明功能的通讯无人机、可执行危险任务的排爆机器人……15日，正在浙江绍兴柯桥举行的2018国家机器人发展论坛暨ROBOCUP,直击国家机器人发展论坛：创新智造 呈现“脑洞故事”,http://www.chinanews.com/it/2018/04-16/8491836.shtml
摆满大街小巷的共享单车取消优惠、提价收费，打车软件掀起的“补贴大战”早已尘埃落定，外卖平台的“优惠券”越发越少，而“跑腿费”正越来越高……互联网产品在推广阶段倾力打造的“免费午餐”最终都免不了销,互联网消费时代到来：免费变付费 你会买单吗,http://www.chinanews.com/it/2018/04-16/8492272.shtml
客户端北京4月18日电(记者 吴涛)近日，腾讯TRP-AI反病毒引擎捕获到一个恶意推送信息的软件开发工具包(SDK)，取名为“寄生推”，因为其拥有如“寄生虫”一般的恶意推广手段。　　据介绍，该,安卓手机爆发“寄生推”病毒 300多款APP受感染,http://www.chinanews.com/it/2018/04-18/8494064.shtml
羊城晚报记者 林曦　　4月16日晚间，美国商务部发布公告称，禁止美国企业向中兴公司出售零部件产品，期限为7年。此外，美国商务部工业和安全局还对中兴通讯处以3亿美元罚款。这部分罚款可暂缓支付,惧怕中国科技企业崛起？ 中兴停牌 美企受伤,http://www.chinanews.com/it/2018/04-18/8494136.shtml
福州4月16日电 (闫旭)在中国历史文化名街——福州三坊七巷景区的游客中心内，几名游客通过大屏“点读机”，了解三坊七巷的概况——轻轻滑动手指，他们便可以获取自己需要的信息，包括三坊七巷的特色美食,福建“智慧旅游”加快发展 人人可成“旅行家”,http://www.chinanews.com/it/2018/04-16/8491887.shtml
近日，据媒体报道，有IT专家称发现了首例基于IPv6的分布式拒绝服务(DDoS)攻击，来自1900个IPv6地址背后的计算机设备向目标域名服务器发起进攻。　　“这只是新一轮网络破坏活动的开始,从IPv4到IPv6 安全要跟上技术升级的脚步,http://www.chinanews.com/it/2018/04-11/8488120.shtml
在资本热捧下，区块链概念公司、产品层出不穷。一向精明的手机厂商自然不会放过这个机会。近日，连续多款声称具有区块链功能的智能手机密集发布，其中不乏老牌大厂联想和长虹。据报道，其他国产手机厂商也在酝酿,区块链智能手机密集发布 是创新还是炒作,http://www.chinanews.com/it/2018/04-11/8488084.shtml
本报记者 何星辉 实 习 生 洪 永　　拨打苹果公司的官方咨询电话，却因为和“技术顾问”发生了口角，个人信息遭到窃取，还被威胁要将个人资料和信息“分享”出去……3月初，网友“@美国往事19,苹果手机用户隐私如何泄露？ 专家分析有两种途径,http://www.chinanews.com/it/2018/04-09/8486029.shtml
客户端4月9日电 9日，苹果宣布推出红色外观的特别版iPhone 8和iPhone 8 Plus，以及Phone X红色皮革保护夹。　　iPhone 8 和 iPhone 8 Plus 都采用,苹果推出红色iPhone 8和iPhone X红色皮革保护夹(图),http://www.chinanews.com/it/2018/04-10/8486889.shtml
今后，你可能不用担心花了大价钱却买了假的高档白酒了。钱江晚报记者获悉，去年年底，蚂蚁金服和国酒茅台达成合作，用区块链技术帮助茅台做正品溯源，目前正在内测调试中，不久就将全面上线了。　　当区,用上了区块链技术 茅台李鬼将无处藏身,http://www.chinanews.com/it/2018/04-09/8486249.shtml
科技日报讯 (刘禹 记者王春)国际半导体电荷存储技术中，“写入速度”与“非易失性”两种性能一直难以兼得。记者日前从复旦大学微电子学院获悉，该校张卫、周鹏教授团队研发出具有颠覆性的二维半导体准,写入速度比U盘快1万倍 中国科学家开创第三类存储技术,http://www.chinanews.com/it/2018/04-12/8488862.shtml
北京4月27日电 (曾健)区块链与产业互联网融合应用60人论坛26日晚在北京落幕。数十位政、企、学、研届人士共同探讨促进产业互联网应用升级的发展动向。　　区块链是分布式数据存储、点对点传输、加,区块链与产业互联网融合应用论坛：促进产业互联网应用升级,http://www.chinanews.com/it/2018/04-27/8501409.shtml
